Sales org./Plant,Material,X-plant matl status,Material Type,Special procurement,Serial no. profile,Material description,Revision Level,Valid From,Change Number,Procurement type,Mat. Grp. Descr.,Fam. Grp. Descr.,Product hierarchy level 1,Product hierarchy,Prod. Seg. Descr.,Product Line,Base Unit of Measure,Country of origin,Comm./imp. code no.,Mat. Price,Price unit,Plant-sp.matl status,ACS part Type,Annual demand,Average cons. past 12 mons.,Forecast days,Plant stock,Consumption past month12,Consumption past month11,Consumption past month10,Consumption past month9,Consumption past month8,Consumption past month7,Consumption past month6,Consumption past month5,Consumption past month4,Consumption past month3,Consumption past month2,Consumption past month1,Forecast current month(1),Forecast month(2,Forecast month(3),Forecast month(4),Forecast month(5),Forecast month(6),Forecast month(7),Forecast month(8),Forecast month(9),Forecast month(10),Forecast month(11),Forecast month(12)
2600,QW2420-BKK11,ST,PF,VN,DLSS,"QW2400,BLK,USB,USB COIL CBL KIT",C,10/11/2017,24813,F,Internal Production,HHS,QW24X,QW24XPRODTQW24XX,HHS GENERAL DUTY,QW24XX 2D Prod QW24X,N,,,51.0200,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,QW2420-BKK1S,ST,PF,VN,DLSS,"QW2400,BLK,USB,USB CBL KIT,STAND",C,10/09/2017,24812,F,Internal Production,HHS,QW24X,QW24XPRODTQW24XX,HHS GENERAL DUTY,QW24XX 2D Prod QW24X,N,VN,84719000,48.0300,1,DD,,0.000,91.222,4,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,821.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,STD-AUTO-QD24-BK,ST,PF,VN,,QD24XX AUTOSENSE STAND BLACK,C,04/18/2014,13024,F,CM - Finished Goods,HHS,QD24X,QD24XACCESSTANDS,HHS GENERAL DUTY,QD24XX 2D Acces Std/,N,VN,84733080,5.7700,1,DD,,0.000,189.250,18458,"4,670.000",403.000,398.000,78.000,174.000,105.000,140.000,203.000,201.000,224.000,88.000,118.000,139.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,STD-P080,ST,PF,,,STD-8000 HANDS-FREE STAND,C,09/09/2015,18153,E,CM - Finished Goods,HHS,HHIND,HHINDACCESSTANDS,HHS RUGGED,HHS Acc Ind Acces St,N,IT,8473308000,10.0200,1,DD,,260.000,20.750,14,10.000,15.000,0.000,87.000,55.000,1.000,45.000,11.000,0.000,0.000,35.000,0.000,0.000,25.000,20.000,20.000,25.000,20.000,20.000,25.000,20.000,20.000,25.000,20.000,20.000
2600,STD-QD24-BK-C593,ST,PF,VN,,QD24XX AUTOSENSE STAND BLACK SH5554,C,06/01/2016,19679,F,Internal Production,HHS,QD24X,QD24XACCESSTANDS,HHS GENERAL DUTY,QD24XX 2D Acces Std/,N,,,11.2300,1,D0,,0.000,0.444,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,VMK-P090,ST,PF,,DL00,VMK-9000 VEHICLE MOUNT KIT,C,11/15/2014,14184,E,Internal Production,HHS,HHIND,HHINDACCESSTANDS,HHS RUGGED,HHS Acc Ind Acces St,N,VN,84733080,12.0200,1,DD,,324.000,32.833,3,1.000,6.000,14.000,2.000,0.000,1.000,30.000,27.000,41.000,2.000,33.000,182.000,56.000,42.000,24.000,24.000,30.000,24.000,24.000,30.000,24.000,24.000,30.000,24.000,24.000
2600,10-4765,AX,RC,EU,,"PART,BATTERY PACK,LI-ION,GREY,QS6500BT",D,05/19/2011,3380,F,Sub-Assy,HHS,QS65B,QS65BACCESBATTERY,HHS OTHER,QS6500 BT Acces Batt,N,KR,84733080,12.0600,1,DD,,0.000,2.000,0,5.000,0.000,0.000,14.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-4766,AX,RC,EU,,"PART,BATTERY PACK,EP,BLACK,QS6500BT",D,05/19/2011,3380,F,Sub-Assy,HHS,QS65B,QS65BACCESBATTERY,HHS OTHER,QS6500 BT Acces Batt,N,KR,85065090,12.0600,1,DD,,0.000,12.250,0,29.000,14.000,30.000,0.000,37.000,15.000,0.000,0.000,1.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5014,,RC,EU,,"PART,BACK ENCL ASSY,BLK,MGL1400I",D,04/25/2012,5346,F,Sub-Assy,HHS,MG14I,MG14ISPARESPARES,HHS OTHER,Mag 1400i Spares,N,MY,,8.2900,1,DD,,0.000,0.000,0,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5113,ST,RC,EU,,"PART,HANDLE PCBA,SCANNER,PS7000BT,ROHS",D,11/21/2013,5948,F,Sub-Assy,HHS,P7KBT,P7KBTSPARESPARES,HHS OTHER,PS 7XXX BT Spares,N,US,85340019,53.2800,1,DD,,0.000,0.000,0,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5182,ST,RC,EU,,"PART,HANDLE,BLACK,QS6500,ROHS",D,06/30/2011,3170,F,Sub-Assy,HHS,QS65D,QS65DSPARESPARES,HHS OTHER,QS6500 Spares,N,TW,8473308000,8.0400,1,DD,,0.000,1.000,0,3.000,0.000,0.000,0.000,2.000,0.000,3.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5524,ST,RC,EU,,"PART,PCBA,MAIN BD,SS,NO DSPL,MGL8400",D,06/21/2016,20280,F,CM - PCBA,FRS,MG84+,MG84+SPARESPARES,FRS OTHER,Mag 8400+ Spares,N,MY,,77.9100,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5551,ST,RC,VN,DL00,"PART,LED,BEEPER,P7100",D,11/21/2013,5948,F,Sub-Assy,HHS,P7000,P7000SPARESPARES,HHS OTHER,PS 7XXX D Spares,N,US,84733080,8.2100,1,DD,,0.000,0.000,0,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5559,ST,RC,VN,,"PART,HANDLE ENCL ASSY,Y/B,W/PTR,PD7100",D,09/16/2015,17986,F,Double Injection,HHS,P7000,P7000SPARESPARES,HHS OTHER,PS 7XXX D Spares,N,MY,84733080,12.8700,1,DD,,0.000,1.667,360,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5562,ST,RC,EU,,"PART,HANDLE ENCL ASSY,B/B,NO PT ,PD7100",D,09/16/2015,17986,F,Double Injection,HHS,P7000,P7000SPARESPARES,HHS OTHER,PS 7XXX D Spares,N,MY,,14.5800,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5718,ST,RC,EU,0001,"PART,HORIZONTAL MIRROR ASSY,850X",D,09/29/2015,17974,F,Sub-Assy,FRS,M85X-,M85X-SPARESPARES,FRS OTHER,Mag 8500XT- Spares,N,US,,16.8400,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5753,ST,RC,VN,,"PART,SCAN ASSY,W/PTR,MULTI,PBT7100",D,11/21/2013,5948,F,CM - Finished Goods,HHS,P7KBT,P7KBTSPARESPARES,HHS OTHER,PS 7XXX BT Spares,N,US,8473302000,85.4400,1,DD,,0.000,0.083,0,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5759,ST,RC,VN,,"PART,MAIN/RADIO PCBA,M-INT,BS,PBT7100",D,01/31/2014,8837,F,CM - PCBA,HHS,P7KBT,P7KBTSPARESPARES,HHS OTHER,PS 7XXX BT Spares,N,VN,85340019,39.0600,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5887,ST,RC,VN,DL00,"PART,LOAD CELL,MST,MGL8300/8400",D,11/21/2013,5948,F,Sub-Assy,FRS,MG83-,MG83-SPARESPARES,FRS OTHER,Mag 8300- Spares,N,CN,84733080,59.0300,1,DD,,25.000,3.833,72,5.000,0.000,3.000,0.000,5.000,5.000,1.000,25.000,2.000,0.000,0.000,0.000,5.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5888,ST,RC,EU,,"PART,LOAD CELL,MST,MGL8500XT",D,11/21/2013,5948,F,Sub-Assy,FRS,M85X+,M85X+SPARESPARES,FRS OTHER,Mag 8500XT+ Spares,N,CN,84733080,66.3500,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5916,ST,RC,EU,,"PART,PCBA,MAIN,TEC USB,ENH,MGL2200VS",D,11/21/2013,5948,F,CM - PCBA,FRS,M22VS,M22VSSPARESPARES,FRS OTHER,Mag 2200VS Spares,N,MY,,67.3600,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-5970,ST,RC,EU,DLSS,"PART,MAIN,STD S/O,PRESCAN,MGL2300 ENH",D,11/21/2013,5948,F,CM - PCBA,FRS,M23HS,M23HSSPARESPARES,FRS OTHER,Mag 2300HS Spares,N,MY,,67.3600,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,10-6019,ST,RC,EU,DLSS,"PART,MNBD,M I/F,KBWSTD,BS,CSR,QS65BT,R",D,11/21/2013,5948,F,CM - PCBA,HHS,QS65B,QS65BSPARESPARES,HHS OTHER,QS6500 BT Spares,N,TW,,41.7200,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,11-0111,ST,PF,VN,,"ACCESSORY,UNIVERSAL MOUNT,PS7000,ROHS",D,09/29/2014,13530,F,Sub-Assy,HHS,HHIND,HHINDACCESOTHERACC,HHS RUGGED,HHS Acc Ind Acces Ot,N,MY,84733080,4.5200,1,DD,,0.000,22.500,480,40.000,12.000,5.000,78.000,0.000,10.000,12.000,61.000,15.000,10.000,20.000,23.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,11-0113,ST,PF,EU,DL00,"ACCESSORY,HANDS FREE STAND,PS70002D,ROHS",D,09/29/2014,13529,F,Sub-Assy,HHS,P7K2D,P7K2DACCESSTANDS,HHS OTHER,PS 7XXX 2D D Acces S,N,VN,84733080,12.5700,1,D0,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,11-0360,ST,PF,VN,DL00,"ACCESSORY,HOLDER,MULTI-PURPOSE,BLACK",D,07/25/2016,20741,F,Sub-Assy,HHS,QS65D,QS65DACCESSTANDS,HHS OTHER,QS6500 Acces Std/Mnt,N,MY,84733080,3.3300,1,DD,,975.000,931.750,328,754.000,"1,075.000",843.000,"1,069.000",738.000,441.000,"1,058.000",613.000,"1,204.000",740.000,446.000,718.000,"2,236.000",883.000,62.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,11-0362,ST,PF,,,"ACCESSORY,HOLDER,MULTI-PURPOSE,GRAY",D,07/25/2016,20741,E,Sub-Assy,HHS,GD44X,GD44XACCESSTANDS,HHS GENERAL DUTY,Gry 44XX D 2D Acces,N,MY,84733080,7.1100,1,DD,,"2,800.000",181.833,30,233.000,262.000,161.000,122.000,109.000,359.000,1.000,297.000,2.000,101.000,396.000,150.000,222.000,450.000,200.000,200.000,250.000,200.000,200.000,250.000,200.000,200.000,250.000,200.000,200.000
2600,11-0389,ST,PF,EU,,"ACCESSORY,PWR SUPPLY,5V,UK,PLUG,MGL1100I",D,04/20/2017,21536,F,Sub-Assy,HHS,HHPRS,HHPRSACCESPOWER,HHS PRESENTATION,HHS Acc Pres Acces P,N,CN,84733080,5.0200,1,DD,,0.000,5.500,0,0.000,0.000,10.000,0.000,0.000,1.000,13.000,12.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,199336500,OB,CD,,,"WINDOW,DLC,MGL2300/8300/8400",D,08/12/2011,3761,F,Optic-SG,FRS,FRSBU,FRSBUOTHERCOMPNT,FRS OTHER,FRS BU Other RM/Suba,N,US,84733080,29.9100,1,DD,,0.000,0.417,0,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,199361400,AA,CD,,,"WINDOW,TIN OXIDE,MGL2300HS",D,07/28/2016,20721,X,Raw Glass,FRS,FRSBU,FRSBUOTHERCOMPNT,FRS OTHER,FRS BU Other RM/Suba,N,,,0.0000,1,D0,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,3-1021-06,ST,SL,,,"PCBA,MAIN BD,SS,N/D,MORISON,TSTD,M83/84",D,02/20/2013,8682,F,CM - PCBA,FRS,MG83+,MG83+OTHERCOMPNT,FRS BI-OPTIC,Mag 8300+ Other RM/S,N,SK,85340019,43.0100,1,D0,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,5-3112-01,AA,SL,EU,,"BATT PACK,5-3112,LI-ION,GREY,EP,QS6500BT",D,03/01/2011,Z_DLS_LOAD,F,Batteries,HHS,QS65B,QS65BOTHERCOMPNT,HHS OTHER,QS6500 BT Other RM/S,N,KR,,9.7600,1,DD,,0.000,0.750,0,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,5-3112-02,AA,SL,EU,,"BATT PACK,5-3112,LI-ION,BLK,EP,QS6500BT",D,03/01/2011,Z_DLS_LOAD,F,Batteries,HHS,QS65B,QS65BOTHERCOMPNT,HHS OTHER,QS6500 BT Other RM/S,N,KR,85065090,9.4800,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,5-3350,AX,SL,VN,DLS1,"SCANNER,QUICKSCAN D 2110/BLACK 4-14V,I",D,02/15/2017,22271,F,CM - Finished Goods,HHS,QSDSK,QSDSKOTHERASSY,HHS GENERAL DUTY,QS D Other Base Scan,N,VN,84719000,33.9400,1,DD,,2.000,18.500,5400,5.000,31.000,3.000,9.000,3.000,7.000,3.000,13.000,9.000,8.000,5.000,80.000,51.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,5-6544,ST,SL,VN,,"ASSY,SCALE,EURO,SHEKEL,MGL8500XT",D,11/01/2011,4613,F,Sub-Assy,FRS,M85X+,M85X+OTHERCOMPNT,FRS BI-OPTIC,Mag 8500XT+ Other RM,N,US,84733080,110.3700,1,DD,,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,611026703,ST,SL,,,"ASSY,PROGRAMMED FLASH PBT9500",D,05/19/2016,20196,E,Sub-Assy,HHS,PM950,PM950OTHERCOMPNT,HHS RUGGED,PS 95XX Mob Other RM,N,SK,84733080,2.0000,1,D0,,"3,888.000",282.417,21,232.000,822.000,299.000,0.000,0.000,324.000,324.000,324.000,108.000,216.000,432.000,108.000,432.000,216.000,378.000,342.000,291.000,375.000,441.000,396.000,375.000,174.000,375.000,438.000,87.000
2600,652074043,ST,SL,,,GEL-2674 SMD MB DESK POWERSCAN PD8330,D,10/22/2014,15049,E,Sub-Assy,HHS,PM830,PM830OTHERCOMPNT,HHS RUGGED,PS 83XX Mob Other RM,N,SK,84733020,5.9300,1,DD,,100.000,396.667,432,120.000,848.000,960.000,"1,444.000",956.000,352.000,100.000,50.000,0.000,50.000,0.000,0.000,0.000,2.000,12.000,10.000,10.000,12.000,10.000,8.000,10.000,8.000,10.000,0.000,8.000
2600,652113243,ST,SL,,,GEL-2858 SMD OM-3010 M.B. EU,D,10/22/2014,15049,E,CM - PCBA,HHS,PM830,PM830OTHERCOMPNT,HHS RUGGED,PS 83XX Mob Other RM,N,SK,85340019,20.8700,1,DD,,0.000,497.167,0,50.000,806.000,885.000,"2,339.000",350.000,656.000,880.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,652113253,ST,SL,,,GEL-2859 SMD OM-3010 M.B.USA,D,10/22/2014,15049,E,CM - PCBA,HHS,PM830,PM830OTHERCOMPNT,HHS RUGGED,PS 83XX Mob Other RM,N,SK,85340019,20.8200,1,DD,,0.000,45.333,0,0.000,134.000,180.000,0.000,180.000,0.000,10.000,20.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,652121014,ST,SL,,,GEL-2739 SMD MAIN BOARD MBC3000,D,03/01/2011,Z_DLS_LOAD,E,CM - PCBA,HHS,HHSBU,HHSBUOTHERCOMPNT,HHS OTHER,HHS BU Other RM/Suba,N,SK,,21.4900,1,DD,,360.000,55.000,230,230.000,40.000,175.000,0.000,0.000,125.000,0.000,120.000,200.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,40.000,40.000,30.000,40.000,50.000,30.000,40.000,50.000,30.000
2600,652221013,ST,SL,,,GEL-2883 LYNX MPX MOBILE HANDLE B.,D,03/01/2011,Z_DLS_LOAD,E,CM - PCBA,HHS,PM850,PM850OTHERCOMPNT,HHS OTHER,PS 85XX Mob Other RM,N,SK,,3.8000,1,DD,,0.000,12.500,0,80.000,0.000,0.000,30.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,652303014,AX,SL,,,GEL-2977 SMD MB.CRADLE QUICKSCAN 433 IBM,D,03/01/2011,Z_DLS_LOAD,E,CM - PCBA,HHS,QSMOB,QSMOBOTHERCOMPNT,HHS OTHER,QS Mob Other RM/Suba,N,SK,,9.7900,1,D0,,0.000,3.333,0,41.000,0.000,0.000,0.000,0.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,652895023,ST,SL,,,GEL-7351 SMD HEAD BOARD 4K VESPUCCI,D,03/28/2013,9285,E,CM - PCBA,HHS,PM950,PM950OTHERCOMPNT,HHS RUGGED,PS 95XX Mob Other RM,N,,,2.6000,1,DD,,"9,930.000",820.667,28,"1,320.000","1,500.000",628.000,0.000,480.000,500.000,"2,246.000",774.000,688.000,528.000,"1,120.000",0.000,"1,384.000","1,070.000",710.000,620.000,"1,030.000",930.000,690.000,"1,010.000",810.000,890.000,620.000,"1,040.000",510.000
2600,653509012,ST,SL,,,GEL-8004 SMD MAINBOARD JOYAX2 PLUS+BT,D,05/08/2014,13402,E,Sub-Assy,MOB,JOYA*,JOYA*OTHERCOMPNT,MC STORE AUTOMATION,Joya Other RM/Subass,N,SK,85340019,67.6200,1,D0,,238.000,24.583,44,12.000,3.000,0.000,0.000,0.000,0.000,0.000,70.000,4.000,5.000,30.000,180.000,3.000,26.000,16.000,16.000,16.000,16.000,23.000,25.000,20.000,15.000,20.000,25.000,20.000
2600,653540042,ST,SL,,,"GEL-8049, SMD BASE BT VESPUCCI M-INT",D,03/31/2016,19389,E,CM - PCBA,HHS,PM950,PM950OTHERCOMPNT,HHS RUGGED,PS 95XX Mob Other RM,N,,,18.7600,1,DD,,"7,294.000",475.417,18,374.000,881.000,960.000,120.000,100.000,332.000,424.000,548.000,756.000,210.000,328.000,250.000,796.000,884.000,560.000,520.000,600.000,510.000,660.000,610.000,680.000,590.000,570.000,670.000,440.000
2600,653646023,PP,SL,,,"GEL-8388 SMD MAIN B. AR,RADIO MARGARETH",D,06/20/2016,20506,E,CM - PCBA,HHS,PM930,PM930OTHERCOMPNT,HHS RUGGED,PS 93XX Mob Other RM,N,,,8.2200,1,DD,,"3,501.000",239.000,32,314.000,47.000,0.000,0.000,181.000,480.000,480.000,300.000,540.000,322.000,200.000,198.000,120.000,621.000,280.000,444.000,272.000,292.000,330.000,232.000,212.000,267.000,196.000,176.000,179.000
2600,653646033,ST,SL,,,GEL-8389 SMD MAIN BOARD DESK MARGARETH,D,06/20/2016,20506,E,CM - PCBA,HHS,PD930,PD930OTHERCOMPNT,HHS RUGGED,PS 93XX D Other RM/S,N,,,6.8600,1,DD,,"13,587.000",514.500,5,203.000,52.000,9.000,0.000,441.000,795.000,966.000,550.000,956.000,465.000,350.000,425.000,"1,165.000","1,543.000","1,191.000","1,212.000","1,229.000","1,104.000","1,167.000","1,160.000",812.000,"1,074.000","1,142.000",988.000,965.000
2600,653646043,PP,SL,,,GEL-8390 SMD MAIN B. AR DESK MARGARETH,D,06/20/2016,20506,E,CM - PCBA,HHS,PD930,PD930OTHERCOMPNT,HHS RUGGED,PS 93XX D Other RM/S,N,,,6.8700,1,DD,,"4,979.000",338.250,6,83.000,32.000,0.000,37.000,326.000,618.000,604.000,430.000,854.000,0.000,408.000,0.000,750.000,845.000,632.000,573.000,396.000,396.000,451.000,308.000,308.000,353.000,244.000,244.000,229.000
2600,653705023,PP,SL,,,GEL-8386 SMD HEAD BOARD 4K MARGARETH,D,06/20/2016,20506,E,CM - PCBA,HHS,PM930,PM930OTHERCOMPNT,HHS RUGGED,PS 93XX Mob Other RM,N,,,2.4600,1,DD,,"6,100.000",190.500,12,196.000,105.000,0.000,25.000,0.000,816.000,320.000,490.000,294.000,36.000,200.000,0.000,0.000,"1,050.000",240.000,210.000,340.000,360.000,540.000,510.000,620.000,650.000,510.000,580.000,490.000
2600,653737013,ST,SL,,,"GEL-8240 SMD M.B.CRADLE,BC9030-910-BP",D,03/02/2015,16446,E,CM - PCBA,HHS,PM950,PM950OTHERCOMPNT,HHS RUGGED,PS 95XX Mob Other RM,N,VN,85340019,16.6700,1,DD,,"7,452.000",921.417,14,354.000,82.000,"2,745.000",900.000,972.000,378.000,213.000,"1,914.000",450.000,"1,479.000",748.000,216.000,960.000,"1,296.000",216.000,0.000,"1,944.000",0.000,0.000,"2,052.000",0.000,0.000,"1,944.000",0.000,0.000
2600,653789033,ST,SL,,,"GEL-8433 SMD MOTHER B. MOBILE,PBT9500-RT",D,11/21/2016,21540,E,CM - PCBA,HHS,PM950,PM950OTHERCOMPNT,HHS RUGGED,PS 95XX Mob Other RM,N,,,40.0600,1,DD,,0.000,40.800,0,0.000,0.000,0.000,0.000,0.000,90.000,108.000,0.000,0.000,0.000,0.000,0.000,108.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,653820013,PP,SL,,,GEL-8385 SMD HEAD BOARD 16K MARGARETH,D,06/20/2016,20506,E,CM - PCBA,HHS,PM930,PM930OTHERCOMPNT,HHS RUGGED,PS 93XX Mob Other RM,N,,,3.8900,1,DD,,"2,780.000",62.833,36,280.000,16.000,13.000,13.000,60.000,140.000,110.000,168.000,74.000,10.000,150.000,0.000,0.000,300.000,210.000,110.000,160.000,110.000,240.000,240.000,330.000,220.000,250.000,330.000,280.000
2600,653847013,ST,SL,,DL00,GEL-8437 SMD JOYANG LED/HOME KEY,D,06/24/2016,20597,E,Sub-Assy,MOB,JOYAT,JOYATOTHERCOMPNT,MC STORE AUTOMATION,Joya Touch Other RM/,N,,,1.4600,1,DD,,"7,330.000",362.250,28,560.000,275.000,493.000,140.000,479.000,173.000,582.000,525.000,308.000,6.000,408.000,119.000,839.000,477.000,296.000,376.000,713.000,"1,956.000","1,625.000",308.000,308.000,385.000,308.000,308.000,270.000
2600,662083123,OB,SL,,DLS1,GEL-4914 MOTHER B. PBT8300-DRB,D,02/24/2014,12761,E,CM - PCBA,HHS,PM830,PM830OTHERCOMPNT,HHS RUGGED,PS 83XX Mob Other RM,N,SK,85340019,19.0500,1,DD,,0.000,0.083,0,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2600,662113233,ST,SL,,DLS1,GEL-2828 MAIN B.USA NEW DRAGON BASE,D,10/22/2014,15049,E,CM - PCBA,HHS,PM830,PM830OTHERCOMPNT,HHS RUGGED,PS 83XX Mob Other RM,N,SK,85340019,40.0700,1,DD,,0.000,2.083,0,5.000,0.000,5.000,0.000,5.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
